Id,Prediction
r7912_c792,5
r7917_c792,5
r7920_c792,4
r7922_c792,5
r7923_c792,5
r7925_c792,5
r7930_c792,2
r7932_c792,5
r7943_c792,5
r7944_c792,5
r7948_c792,5
r7949_c792,5
r7952_c792,2
r7953_c792,5
r7976_c792,5
r7977_c792,5
r7981_c792,3
r7983_c792,5
r7985_c792,5
r7988_c792,4
r7992_c792,4
r8010_c792,4
r8011_c792,5
r8013_c792,5
r8016_c792,5
r8026_c792,4
r8027_c792,5
r8029_c792,4
r8031_c792,5
r8033_c792,5
r8035_c792,4
r8038_c792,5
r8045_c792,5
r8047_c792,5
r8052_c792,3
r8054_c792,5
r8055_c792,3
r8060_c792,4
r8063_c792,4
r8064_c792,5
r8067_c792,5
r8069_c792,3
r8071_c792,3
r8073_c792,5
r8075_c792,3
r8080_c792,5
r8087_c792,4
r8095_c792,5
r8097_c792,5
r8099_c792,5
r8103_c792,5
r8110_c792,5
r8112_c792,5
r8117_c792,4
r8119_c792,2
r8122_c792,5
r8130_c792,4
r8131_c792,5
r8136_c792,4
r8138_c792,4
r8148_c792,5
r8149_c792,5
r8153_c792,5
r8155_c792,4
r8163_c792,5
r8165_c792,4
r8169_c792,5
r8170_c792,4
r8172_c792,4
r8177_c792,4
r8183_c792,5
r8192_c792,3
r8195_c792,5
r8200_c792,5
r8201_c792,5
r8204_c792,5
r8206_c792,5
r8211_c792,4
r8216_c792,3
r8218_c792,5
r8221_c792,5
r8223_c792,2
r8224_c792,3
r8229_c792,5
r8231_c792,5
r8233_c792,5
r8239_c792,4
r8243_c792,5
r8244_c792,2
r8250_c792,5
r8258_c792,5
r8262_c792,5
r8264_c792,3
r8265_c792,5
r8266_c792,3
r8267_c792,4
r8270_c792,2
r8277_c792,1
r8279_c792,4
r8282_c792,4
r8284_c792,3
r8290_c792,4
r8305_c792,5
r8307_c792,3
r8311_c792,3
r8313_c792,3
r8314_c792,4
r8318_c792,3
r8319_c792,4
r8323_c792,5
r8334_c792,4
r8335_c792,5
r8336_c792,5
r8339_c792,5
r8342_c792,4
r8343_c792,5
r8345_c792,3
r8346_c792,5
r8348_c792,4
r8352_c792,5
r8356_c792,4
r8359_c792,5
r8362_c792,5
r8365_c792,5
r8367_c792,4
r8369_c792,4
r8370_c792,5
r8372_c792,5
r8373_c792,5
r8378_c792,5
r8379_c792,4
r8381_c792,5
r8382_c792,4
r8383_c792,5
r8386_c792,4
r8388_c792,4
r8389_c792,3
r8391_c792,4
r8392_c792,3
r8393_c792,3
r8396_c792,5
r8399_c792,4
r8403_c792,2
r8408_c792,4
r8414_c792,5
r8417_c792,3
r8425_c792,4
r8431_c792,5
r8433_c792,5
r8437_c792,5
r8441_c792,2
r8443_c792,5
r8446_c792,5
r8449_c792,5
r8453_c792,5
r8459_c792,5
r8464_c792,4
r8475_c792,4
r8476_c792,5
r8479_c792,5
r8484_c792,5
r8485_c792,5
r8488_c792,5
r8489_c792,4
r8492_c792,5
r8503_c792,5
r8505_c792,4
r8507_c792,4
r8513_c792,5
r8519_c792,5
r8527_c792,3
r8529_c792,5
r8536_c792,5
r8541_c792,4
r8543_c792,5
r8549_c792,5
r8555_c792,5
r8558_c792,3
r8563_c792,5
r8567_c792,5
r8569_c792,4
r8570_c792,5
r8573_c792,5
r8575_c792,5
r8576_c792,4
r8583_c792,3
r8586_c792,5
r8588_c792,2
r8591_c792,5
r8594_c792,5
r8596_c792,5
r8600_c792,5
r8601_c792,5
r8604_c792,5
r8612_c792,4
r8615_c792,4
r8624_c792,4
r8627_c792,5
r8630_c792,1
r8641_c792,5
r8649_c792,4
r8651_c792,3
r8652_c792,5
r8653_c792,5
r8654_c792,5
r8656_c792,5
r8658_c792,3
r8659_c792,3
r8660_c792,4
r8665_c792,5
r8672_c792,5
r8673_c792,3
r8678_c792,5
r8680_c792,5
r8691_c792,5
r8692_c792,5
r8693_c792,3
r8695_c792,5
r8696_c792,3
r8700_c792,4
r8703_c792,5
r8706_c792,5
r8717_c792,5
r8720_c792,5
r8723_c792,4
r8724_c792,5
r8727_c792,5
r8728_c792,5
r8730_c792,1
r8735_c792,4
r8736_c792,4
r8740_c792,5
r8750_c792,3
r8752_c792,2
r8754_c792,2
r8758_c792,5
r8764_c792,5
r8767_c792,5
r8771_c792,4
r8772_c792,1
r8775_c792,5
r8787_c792,5
r8788_c792,5
r8789_c792,5
r8796_c792,4
r8809_c792,5
r8811_c792,4
r8813_c792,4
r8816_c792,3
r8820_c792,3
r8821_c792,5
r8822_c792,3
r8824_c792,3
r8826_c792,2
r8827_c792,5
r8828_c792,5
r8836_c792,5
r8837_c792,5
r8842_c792,5
r8848_c792,1
r8854_c792,1
r8862_c792,5
r8865_c792,3
r8867_c792,5
r8870_c792,5
r8871_c792,4
r8876_c792,5
r8879_c792,5
r8880_c792,3
r8886_c792,5
r8890_c792,5
r8891_c792,3
r8901_c792,5
r8904_c792,5
r8905_c792,4
r8906_c792,3
r8913_c792,4
r8929_c792,5
r8932_c792,5
r8933_c792,5
r8934_c792,3
r8935_c792,5
r8938_c792,5
r8942_c792,5
r8943_c792,5
r8949_c792,4
r8952_c792,5
r8953_c792,5
r8959_c792,4
r8966_c792,5
r8967_c792,5
r8969_c792,5
r8970_c792,5
r8977_c792,4
r8979_c792,5
r8981_c792,5
r8986_c792,5
r8990_c792,5
r8991_c792,2
r8993_c792,4
r8994_c792,4
r8995_c792,5
r9000_c792,1
r9015_c792,4
r9018_c792,5
r9020_c792,3
r9022_c792,4
r9023_c792,4
r9026_c792,4
r9033_c792,5
r9038_c792,4
r9041_c792,5
r9042_c792,4
r9047_c792,4
r9052_c792,5
r9055_c792,5
r9057_c792,5
r9062_c792,1
r9064_c792,5
r9066_c792,5
r9074_c792,5
r9078_c792,5
r9086_c792,2
r9088_c792,4
r9090_c792,3
r9094_c792,4
r9095_c792,3
r9096_c792,5
r9097_c792,4
r9099_c792,5
r9100_c792,4
r9101_c792,5
r9102_c792,5
r9104_c792,5
r9105_c792,5
r9107_c792,5
r9118_c792,5
r9119_c792,5
r9122_c792,4
r9124_c792,4
r9128_c792,4
r9129_c792,4
r9133_c792,4
r9136_c792,2
r9138_c792,5
r9143_c792,3
r9146_c792,4
r9152_c792,4
r9157_c792,5
r9159_c792,5
r9161_c792,5
r9162_c792,5
r9163_c792,5
r9164_c792,5
r9169_c792,4
r9171_c792,5
r9177_c792,4
r9183_c792,5
r9186_c792,2
r9188_c792,5
r9190_c792,5
r9193_c792,5
r9195_c792,4
r9198_c792,5
r9205_c792,5
r9207_c792,2
r9214_c792,5
r9217_c792,5
r9218_c792,5
r9219_c792,3
r9235_c792,5
r9240_c792,3
r9244_c792,5
r9246_c792,5
r9252_c792,3
r9262_c792,4
r9265_c792,5
r9267_c792,5
r9268_c792,3
r9269_c792,5
r9270_c792,4
r9271_c792,4
r9272_c792,5
r9276_c792,5
r9278_c792,3
r9283_c792,4
r9289_c792,4
r9292_c792,5
r9299_c792,5
r9303_c792,5
r9304_c792,5
r9306_c792,5
r9310_c792,4
r9314_c792,5
r9327_c792,5
r9331_c792,5
r9338_c792,4
r9342_c792,2
r9343_c792,5
r9346_c792,4
r9350_c792,5
r9351_c792,4
r9352_c792,5
r9357_c792,5
r9360_c792,3
r9361_c792,5
r9363_c792,3
r9364_c792,3
r9365_c792,5
r9367_c792,3
r9368_c792,5
r9372_c792,4
r9377_c792,5
r9382_c792,5
r9384_c792,4
r9385_c792,2
r9386_c792,5
r9404_c792,3
r9413_c792,4
r9428_c792,5
r9440_c792,3
r9441_c792,4
r9443_c792,5
r9444_c792,4
r9446_c792,3
r9447_c792,5
r9449_c792,5
r9454_c792,4
r9455_c792,5
r9457_c792,5
r9462_c792,5
r9463_c792,4
r9470_c792,4
r9471_c792,5
r9476_c792,3
r9477_c792,4
r9483_c792,4
r9487_c792,5
r9490_c792,4
r9497_c792,3
r9501_c792,5
r9503_c792,5
r9504_c792,5
r9508_c792,4
r9509_c792,5
r9510_c792,4
r9512_c792,2
r9515_c792,5
r9519_c792,3
r9522_c792,5
r9529_c792,4
r9531_c792,5
r9533_c792,2
r9536_c792,5
r9541_c792,5
r9542_c792,5
r9544_c792,5
r9553_c792,3
r9554_c792,5
r9560_c792,4
r9561_c792,4
r9564_c792,4
r9567_c792,5
r9568_c792,4
r9571_c792,5
r9574_c792,3
r9579_c792,4
r9581_c792,5
r9585_c792,5
r9587_c792,5
r9588_c792,4
r9589_c792,5
r9592_c792,5
r9602_c792,4
r9606_c792,5
r9608_c792,5
r9613_c792,4
r9626_c792,5
r9628_c792,4
r9632_c792,5
r9633_c792,5
r9637_c792,5
r9641_c792,4
r9645_c792,3
r9648_c792,4
r9649_c792,3
r9651_c792,5
r9656_c792,3
r9662_c792,5
r9667_c792,4
r9668_c792,4
r9675_c792,4
r9679_c792,4
r9694_c792,4
r9698_c792,3
r9703_c792,5
r9705_c792,4
r9707_c792,5
r9709_c792,4
r9711_c792,5
r9712_c792,5
r9723_c792,4
r9724_c792,4
r9725_c792,4
r9728_c792,2
r9737_c792,5
r9738_c792,5
r9739_c792,5
r9741_c792,3
r9743_c792,5
r9751_c792,4
r9753_c792,5
r9757_c792,5
r9765_c792,3
r9768_c792,4
r9776_c792,3
r9777_c792,5
r9779_c792,5
r9788_c792,2
r9791_c792,4
r9799_c792,5
r9802_c792,5
r9808_c792,5
r9809_c792,5
r9813_c792,5
r9831_c792,3
r9839_c792,5
r9841_c792,4
r9843_c792,4
r9844_c792,2
r9847_c792,5
r9851_c792,5
r9853_c792,4
r9860_c792,4
r9862_c792,3
r9864_c792,3
r9875_c792,4
r9881_c792,2
r9882_c792,3
r9886_c792,4
r9888_c792,1
r9892_c792,4
r9893_c792,4
r9897_c792,5
r9901_c792,5
r9903_c792,5
r9912_c792,3
r9914_c792,3
r9915_c792,5
r9920_c792,5
r9922_c792,3
r9923_c792,5
r9927_c792,1
r9928_c792,5
r9930_c792,5
r9931_c792,3
r9936_c792,5
r9939_c792,5
r9941_c792,5
r9950_c792,5
r9955_c792,3
r9957_c792,2
r9970_c792,5
r9977_c792,2
r9978_c792,4
r9987_c792,4
r9990_c792,5
r9995_c792,3
r9996_c792,4
r9999_c792,3
r10000_c792,5
r2_c793,3
r6_c793,5
r9_c793,3
r17_c793,4
r27_c793,3
r40_c793,4
r69_c793,5
r70_c793,5
r71_c793,4
r112_c793,3
r135_c793,5
r151_c793,3
r156_c793,4
r165_c793,2
r182_c793,2
r197_c793,3
r198_c793,3
r219_c793,3
r256_c793,3
r263_c793,2
r287_c793,3
r294_c793,4
r310_c793,2
r318_c793,5
r355_c793,3
r356_c793,3
r380_c793,3
r391_c793,4
r407_c793,4
r410_c793,4
r412_c793,2
r414_c793,3
r430_c793,3
r447_c793,3
r449_c793,4
r466_c793,4
r473_c793,5
r515_c793,2
r516_c793,3
r528_c793,5
r558_c793,3
r563_c793,3
r610_c793,3
r631_c793,5
r650_c793,4
r661_c793,5
r667_c793,3
r670_c793,5
r685_c793,2
r737_c793,5
r744_c793,3
r793_c793,3
r800_c793,2
r824_c793,3
r846_c793,2
r856_c793,3
r864_c793,4
r871_c793,1
r938_c793,4
r947_c793,3
r950_c793,1
r955_c793,3
r966_c793,3
r1013_c793,2
r1032_c793,3
r1034_c793,4
r1045_c793,3
r1072_c793,4
r1089_c793,3
r1134_c793,4
r1136_c793,4
r1141_c793,5
r1173_c793,3
r1194_c793,5
r1200_c793,4
r1230_c793,4
r1261_c793,4
r1289_c793,3
r1295_c793,4
r1308_c793,3
r1324_c793,4
r1355_c793,2
r1356_c793,3
r1370_c793,2
r1383_c793,4
r1388_c793,3
r1417_c793,5
r1423_c793,4
r1437_c793,3
r1443_c793,4
r1450_c793,3
r1456_c793,4
r1486_c793,3
r1519_c793,3
r1526_c793,3
r1547_c793,3
r1556_c793,4
r1558_c793,2
r1570_c793,4
r1581_c793,3
r1584_c793,4
r1622_c793,4
r1623_c793,4
r1657_c793,4
r1668_c793,3
r1739_c793,3
r1752_c793,1
r1773_c793,4
r1785_c793,4
r1830_c793,2
r1854_c793,3
r1878_c793,3
r1902_c793,3
r1917_c793,4
r1942_c793,3
r1954_c793,4
r1986_c793,3
r1991_c793,4
r2008_c793,3
r2015_c793,3
r2017_c793,3
r2026_c793,2
r2040_c793,4
r2081_c793,5
r2087_c793,5
r2099_c793,3
r2106_c793,4
r2107_c793,4
r2151_c793,4
r2168_c793,3
r2173_c793,3
r2215_c793,3
r2237_c793,2
r2244_c793,2
r2255_c793,4
r2264_c793,3
r2274_c793,3
r2295_c793,4
r2305_c793,4
r2307_c793,5
r2316_c793,3
r2363_c793,3
r2375_c793,2
r2395_c793,3
r2431_c793,4
r2446_c793,3
r2464_c793,4
r2486_c793,2
r2502_c793,4
r2513_c793,5
r2531_c793,2
r2553_c793,3
r2585_c793,5
r2587_c793,4
r2619_c793,2
r2622_c793,5
r2623_c793,5
r2653_c793,2
r2654_c793,5
r2658_c793,3
r2675_c793,3
r2679_c793,3
r2690_c793,2
r2744_c793,2
r2779_c793,4
r2782_c793,5
r2805_c793,4
r2840_c793,1
r2846_c793,2
r2853_c793,3
r2856_c793,3
r2862_c793,3
r2965_c793,4
r2972_c793,2
r2982_c793,2
r3010_c793,3
r3039_c793,3
r3054_c793,5
r3059_c793,3
r3069_c793,2
r3086_c793,3
r3092_c793,3
r3112_c793,4
r3122_c793,4
r3138_c793,4
r3157_c793,2
r3160_c793,5
r3181_c793,4
r3203_c793,4
r3225_c793,3
r3235_c793,3
r3237_c793,3
r3336_c793,4
r3338_c793,3
r3350_c793,4
r3362_c793,2
r3382_c793,2
r3393_c793,3
r3402_c793,2
r3410_c793,3
r3439_c793,3
r3444_c793,5
r3486_c793,4
r3494_c793,5
r3495_c793,1
r3499_c793,3
r3515_c793,2
r3542_c793,2
r3548_c793,5
r3553_c793,3
r3555_c793,1
r3566_c793,4
r3570_c793,3
r3575_c793,1
r3589_c793,2
r3592_c793,4
r3601_c793,2
r3603_c793,2
r3606_c793,2
r3617_c793,4
r3644_c793,4
r3645_c793,3
r3664_c793,3
r3672_c793,3
r3675_c793,2
r3687_c793,3
r3701_c793,2
r3705_c793,4
r3712_c793,2
r3724_c793,4
r3725_c793,4
r3762_c793,3
r3774_c793,5
r3790_c793,3
r3793_c793,2
r3824_c793,3
r3838_c793,1
r3886_c793,2
r3899_c793,4
r3916_c793,3
r3931_c793,3
r3942_c793,2
r3943_c793,4
r3944_c793,3
r3963_c793,3
r4028_c793,3
r4037_c793,2
r4055_c793,2
r4061_c793,3
r4062_c793,3
r4064_c793,4
r4073_c793,3
r4109_c793,4
r4125_c793,4
r4139_c793,3
r4145_c793,4
r4159_c793,2
r4164_c793,4
r4171_c793,2
r4185_c793,3
r4200_c793,4
r4206_c793,4
r4228_c793,3
r4259_c793,4
r4272_c793,3
r4276_c793,3
r4278_c793,5
r4304_c793,4
r4313_c793,3
r4314_c793,5
r4329_c793,4
r4350_c793,1
r4353_c793,5
r4361_c793,4
r4363_c793,4
r4400_c793,5
r4405_c793,3
r4432_c793,3
r4434_c793,3
r4440_c793,4
r4444_c793,3
r4476_c793,3
r4499_c793,3
r4516_c793,5
r4530_c793,5
r4562_c793,5
r4567_c793,3
r4611_c793,3
r4622_c793,3
r4641_c793,3
r4665_c793,2
r4698_c793,5
r4721_c793,5
r4722_c793,3
r4729_c793,3
r4730_c793,2
r4759_c793,3
r4787_c793,4
r4806_c793,3
r4807_c793,4
r4812_c793,3
r4813_c793,3
r4819_c793,1
r4856_c793,4
r4864_c793,3
r4882_c793,4
r4886_c793,3
r4899_c793,3
r4914_c793,1
r4937_c793,4
r4942_c793,4
r4977_c793,3
r4981_c793,3
r5018_c793,3
r5049_c793,4
r5050_c793,4
r5072_c793,4
r5078_c793,4
r5085_c793,3
r5089_c793,2
r5101_c793,3
r5102_c793,3
r5133_c793,5
r5140_c793,4
r5152_c793,1
r5206_c793,3
r5210_c793,4
r5220_c793,3
r5250_c793,2
r5256_c793,2
r5273_c793,4
r5289_c793,5
r5316_c793,4
r5318_c793,4
r5330_c793,4
r5335_c793,4
r5343_c793,3
r5385_c793,3
r5402_c793,3
r5415_c793,3
r5416_c793,3
r5420_c793,2
r5425_c793,3
r5434_c793,4
r5477_c793,3
r5492_c793,4
r5493_c793,4
r5504_c793,3
r5542_c793,4
r5569_c793,2
r5595_c793,2
r5681_c793,4
r5687_c793,2
r5697_c793,3
r5720_c793,3
r5725_c793,3
r5745_c793,3
r5747_c793,4
r5786_c793,2
r5817_c793,4
r5825_c793,3
r5849_c793,4
r5871_c793,4
r5895_c793,4
r5907_c793,3
r5911_c793,3
r5918_c793,4
r5919_c793,2
r5936_c793,3
r5970_c793,3
r6010_c793,4
r6018_c793,4
r6040_c793,2
r6048_c793,4
r6073_c793,3
r6093_c793,3
r6101_c793,4
r6116_c793,3
r6126_c793,2
r6142_c793,3
r6151_c793,5
r6159_c793,5
r6163_c793,3
r6179_c793,1
r6203_c793,3
r6266_c793,1
r6279_c793,3
r6341_c793,2
r6349_c793,3
r6350_c793,3
r6362_c793,3
r6368_c793,3
r6394_c793,2
r6396_c793,3
r6405_c793,2
r6450_c793,3
r6457_c793,3
r6463_c793,3
r6479_c793,3
r6498_c793,4
r6506_c793,4
r6509_c793,3
r6511_c793,3
r6517_c793,4
r6533_c793,3
r6561_c793,3
r6581_c793,5
r6606_c793,4
r6637_c793,4
r6667_c793,4
r6685_c793,4
r6702_c793,3
r6713_c793,3
r6750_c793,4
r6796_c793,3
r6804_c793,3
r6830_c793,3
r6831_c793,5
r6904_c793,5
r6905_c793,4
r6909_c793,3
r6915_c793,2
r6938_c793,5
r6963_c793,3
r6980_c793,4
r6989_c793,3
r6995_c793,5
r7001_c793,2
r7014_c793,5
r7044_c793,3
r7050_c793,4
r7064_c793,1
r7096_c793,4
r7101_c793,2
r7154_c793,3
r7155_c793,3
r7179_c793,3
r7186_c793,4
r7203_c793,3
r7204_c793,3
r7206_c793,1
r7221_c793,3
r7225_c793,3
r7236_c793,2
r7242_c793,3
r7251_c793,3
r7257_c793,4
r7262_c793,1
r7271_c793,3
r7278_c793,3
r7296_c793,3
r7318_c793,4
r7320_c793,5
r7325_c793,1
r7333_c793,4
r7349_c793,5
r7386_c793,4
r7425_c793,4
r7429_c793,4
r7434_c793,5
r7459_c793,5
r7463_c793,3
r7481_c793,5
r7482_c793,2
r7510_c793,3
r7543_c793,4
r7561_c793,4
r7570_c793,3
r7582_c793,4
r7585_c793,3
r7600_c793,5
r7607_c793,4
r7612_c793,4
r7620_c793,5
r7636_c793,2
r7637_c793,4
r7639_c793,4
r7668_c793,5
r7674_c793,4
r7675_c793,4
r7713_c793,3
r7714_c793,3
r7731_c793,3
r7732_c793,3
r7749_c793,3
r7757_c793,3
r7786_c793,4
r7794_c793,3
r7798_c793,4
r7814_c793,3
r7820_c793,4
r7821_c793,5
r7840_c793,3
r7842_c793,4
r7844_c793,2
r7854_c793,2
r7874_c793,4
r7884_c793,4
r7893_c793,2
r7922_c793,3
r7944_c793,4
r7952_c793,2
r7984_c793,2
r7989_c793,2
r7990_c793,3
r8006_c793,4
r8008_c793,1
r8038_c793,5
r8061_c793,4
r8064_c793,2
r8092_c793,3
r8094_c793,5
r8097_c793,5
r8101_c793,4
r8130_c793,3
r8155_c793,3
r8169_c793,5
r8222_c793,4
r8258_c793,2
r8271_c793,2
r8311_c793,3
r8313_c793,4
r8323_c793,5
r8341_c793,3
r8359_c793,4
r8360_c793,3
r8370_c793,4
r8387_c793,4
r8409_c793,3
r8410_c793,3
r8417_c793,3
r8437_c793,3
r8473_c793,4
r8478_c793,3
r8488_c793,4
r8518_c793,4
r8526_c793,3
r8549_c793,3
r8553_c793,5
r8563_c793,5
r8570_c793,4
r8574_c793,3
r8601_c793,4
r8618_c793,4
r8623_c793,4
r8632_c793,5
r8641_c793,2
r8658_c793,2
r8659_c793,3
r8699_c793,4
r8727_c793,5
r8752_c793,3
r8756_c793,3
r8783_c793,3
r8795_c793,3
r8808_c793,4
r8809_c793,4
r8812_c793,4
r8827_c793,3
r8866_c793,3
r8873_c793,2
r8884_c793,4
r8918_c793,5
r8935_c793,5
r8938_c793,4
r8940_c793,2
r8963_c793,4
r8967_c793,5
r8976_c793,3
r8982_c793,5
r8985_c793,3
r8987_c793,4
r8997_c793,4
r8999_c793,3
r9022_c793,4
r9033_c793,2
r9038_c793,4
r9048_c793,4
r9077_c793,5
r9101_c793,3
r9129_c793,4
r9131_c793,2
r9139_c793,5
r9153_c793,5
r9161_c793,5
r9163_c793,5
r9187_c793,2
r9201_c793,3
r9217_c793,3
r9218_c793,3
r9237_c793,3
r9265_c793,4
r9268_c793,5
r9273_c793,2
r9283_c793,4
r9286_c793,4
r9300_c793,3
r9303_c793,2
r9313_c793,1
r9315_c793,3
r9329_c793,4
r9332_c793,5
r9358_c793,3
r9366_c793,3
r9377_c793,3
r9381_c793,2
r9384_c793,4
r9388_c793,3
r9395_c793,2
r9400_c793,5
r9416_c793,3
r9420_c793,4
r9433_c793,3
r9441_c793,4
r9462_c793,3
r9466_c793,4
r9480_c793,3
r9486_c793,2
r9509_c793,2
r9543_c793,5
r9554_c793,3
r9555_c793,4
r9563_c793,5
r9567_c793,3
r9578_c793,3
r9581_c793,3
r9583_c793,3
r9586_c793,4
r9590_c793,3
r9603_c793,2
r9607_c793,4
r9613_c793,3
r9624_c793,4
r9639_c793,3
r9662_c793,5
r9702_c793,3
r9711_c793,5
r9721_c793,4
r9722_c793,4
r9763_c793,3
r9769_c793,3
r9777_c793,5
r9779_c793,4
r9801_c793,3
r9809_c793,4
r9812_c793,3
r9817_c793,4
r9823_c793,3
r9847_c793,3
r9858_c793,2
r9862_c793,3
r9863_c793,4
r9880_c793,3
r9882_c793,4
r9890_c793,4
r9905_c793,3
r9906_c793,4
r9920_c793,3
r9978_c793,3
r6_c794,4
r13_c794,5
r16_c794,4
r17_c794,5
r21_c794,5
r24_c794,4
r26_c794,4
r27_c794,4
r31_c794,5
r33_c794,4
r38_c794,3
r40_c794,4
r44_c794,4
r47_c794,5
r50_c794,4
r54_c794,2
r66_c794,5
r67_c794,3
r70_c794,5
r78_c794,4
r81_c794,3
r82_c794,4
r86_c794,5
r90_c794,3
r91_c794,3
r97_c794,5
r99_c794,3
r104_c794,2
r107_c794,3
r112_c794,3
r117_c794,4
r119_c794,4
r120_c794,3
r132_c794,5
r133_c794,5
r152_c794,5
r154_c794,4
r156_c794,5
r157_c794,5
r160_c794,2
r162_c794,3
r170_c794,5
r173_c794,3
r176_c794,4
r179_c794,4
r181_c794,3
r184_c794,5
r185_c794,4
r190_c794,3
r197_c794,5
r213_c794,5
r216_c794,5
r222_c794,3
r224_c794,3
r227_c794,5
r228_c794,3
r231_c794,2
r237_c794,4
r241_c794,5
r245_c794,5
r250_c794,4
r254_c794,4
r263_c794,5
r266_c794,4
r267_c794,3
r268_c794,4
r270_c794,3
r287_c794,4
r289_c794,4
r291_c794,3
r295_c794,4
r300_c794,1
r318_c794,3
r329_c794,4
r332_c794,4
r333_c794,4
r334_c794,5
r352_c794,3
r353_c794,4
r354_c794,2
r365_c794,5
r367_c794,3
r372_c794,4
r375_c794,4
r380_c794,4
r389_c794,4
r396_c794,5
r403_c794,5
r404_c794,5
r405_c794,5
r409_c794,4
r410_c794,5
r412_c794,3
r414_c794,3
r416_c794,4
r419_c794,4
r423_c794,4
r424_c794,3
r427_c794,3
r430_c794,3
r432_c794,5
r433_c794,5
r436_c794,2
r440_c794,5
r441_c794,3
r443_c794,5
r446_c794,3
r449_c794,5
r454_c794,3
r461_c794,5
r465_c794,3
r471_c794,3
r472_c794,4
r478_c794,5
r487_c794,3
r488_c794,4
r493_c794,5
r496_c794,4
r498_c794,3
r503_c794,4
r521_c794,5
r528_c794,5
r536_c794,4
r538_c794,4
r545_c794,5
r548_c794,5
r555_c794,3
r558_c794,5
r563_c794,4
r564_c794,5
r567_c794,3
r571_c794,3
r588_c794,4
r593_c794,3
r608_c794,5
r609_c794,3
r615_c794,4
r620_c794,3
r625_c794,5
r645_c794,3
r647_c794,5
r648_c794,4
r650_c794,5
r652_c794,5
r659_c794,3
r661_c794,3
r664_c794,3
r665_c794,4
r667_c794,5
r686_c794,3
r704_c794,4
r705_c794,3
r709_c794,3
r710_c794,4
r711_c794,2
r715_c794,5
r716_c794,4
r720_c794,4
r723_c794,3
r725_c794,3
r727_c794,3
r736_c794,3
r739_c794,3
r740_c794,3
r741_c794,4
r742_c794,3
r743_c794,5
r746_c794,4
r750_c794,5
r753_c794,3
r755_c794,4
r760_c794,4
r777_c794,4
r781_c794,4
r782_c794,3
r786_c794,5
r788_c794,5
r791_c794,5
r794_c794,5
r806_c794,3
r824_c794,5
r826_c794,3
r830_c794,4
r846_c794,4
r847_c794,5
r848_c794,3
r853_c794,5
r856_c794,5
r857_c794,5
r861_c794,4
r866_c794,5
r872_c794,5
r877_c794,5
r884_c794,2
r887_c794,3
r888_c794,3
r896_c794,5
r899_c794,5
r900_c794,4
r907_c794,4
r908_c794,3
r913_c794,5
r916_c794,3
r921_c794,3
r925_c794,4
r931_c794,3
r934_c794,3
r939_c794,3
r943_c794,3
r948_c794,4
r952_c794,3
r959_c794,3
r960_c794,5
r961_c794,4
r966_c794,5
r967_c794,4
r969_c794,4
r971_c794,5
r974_c794,3
r975_c794,4
r980_c794,2
r982_c794,3
r983_c794,3
r987_c794,3
r1001_c794,3
r1010_c794,2
r1017_c794,4
r1023_c794,5
r1025_c794,4
r1028_c794,4
r1035_c794,3
r1041_c794,4
r1042_c794,4
r1043_c794,3
r1046_c794,5
r1058_c794,4
r1059_c794,3
r1060_c794,4
r1063_c794,5
r1064_c794,5
r1075_c794,5
r1076_c794,4
r1077_c794,2
r1079_c794,4
r1089_c794,4
r1092_c794,2
r1096_c794,5
r1106_c794,3
r1107_c794,4
r1131_c794,5
r1136_c794,3
r1140_c794,5
r1144_c794,5
r1147_c794,3
r1148_c794,5
r1152_c794,3
r1155_c794,3
r1157_c794,2
r1162_c794,5
r1163_c794,2
r1165_c794,4
r1167_c794,3
r1175_c794,5
r1180_c794,5
r1184_c794,5
r1196_c794,3
r1198_c794,5
r1200_c794,4
r1211_c794,3
r1212_c794,5
r1214_c794,3
r1217_c794,5
r1222_c794,3
r1225_c794,5
r1226_c794,5
r1229_c794,5
r1233_c794,4
r1239_c794,5
r1244_c794,5
r1246_c794,3
r1254_c794,5
r1255_c794,3
r1259_c794,5
r1262_c794,4
r1266_c794,5
r1271_c794,4
r1276_c794,5
r1283_c794,5
r1288_c794,3
r1289_c794,5
r1303_c794,5
r1308_c794,3
r1310_c794,3
r1318_c794,4
r1319_c794,5
r1321_c794,2
r1323_c794,5
r1324_c794,3
r1330_c794,2
r1338_c794,3
r1340_c794,5
r1341_c794,5
r1345_c794,5
r1349_c794,4
r1351_c794,4
r1359_c794,3
r1363_c794,3
r1382_c794,5
r1384_c794,3
r1388_c794,5
r1389_c794,5
r1398_c794,2
r1403_c794,4
r1414_c794,2
r1417_c794,3
r1418_c794,3
r1419_c794,4
r1422_c794,3
r1424_c794,1
r1433_c794,4
r1434_c794,3
r1436_c794,5
r1446_c794,4
r1454_c794,3
r1460_c794,5
r1461_c794,5
r1466_c794,5
r1468_c794,5
r1471_c794,5
r1489_c794,5
r1497_c794,5
r1511_c794,5
r1519_c794,3
r1523_c794,5
r1525_c794,3
r1531_c794,5
r1533_c794,3
r1543_c794,3
r1544_c794,3
r1548_c794,2
r1549_c794,3
r1550_c794,3
r1552_c794,4
r1558_c794,5
r1565_c794,4
r1570_c794,5
r1572_c794,2
r1577_c794,2
r1580_c794,5
r1585_c794,4
r1596_c794,5
r1600_c794,5
r1605_c794,4
r1611_c794,5
r1612_c794,4
r1622_c794,5
